rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
246,Idaho State,Idaho State,-1.07078421695296,-4.99704700868623,-6.06783122563919,21.2102329913527,-9.64876658206731,192,284,66.3992464215405,289,239,0.333333333333333,0.518518518518518,-0.185185185185185,9,14,12,15,#F5F9FC,#C7DCEE,#DFEBF5,#FFB8AC,#DFDEBD,Idaho State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Idaho State performs at a similar level regardless of the pace of the game.
247,Pepperdine,Pepperdine,-1.42989209682456,-4.65581357248401,-6.08570566930857,7.15920627685743,49.2074717460297,198,277,69.8810360814706,78,112,0.352941176470588,0.588235294117647,-0.235294117647059,12,20,12,22,#F2F7FB,#CADEEF,#DFEBF5,#FFE7CE,#F7B58E,Pepperdine performs at a similar level against both good and bad teams.,Pepperdine plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
248,Sacred Heart,Sacred Heart,-1.8518952136332,-4.26504315365517,-6.11693836728837,-16.2576739262256,-12.9466542072667,212,264,71.2120433095682,36,99,0.46875,0.65625,-0.1875,15,21,14,18,#EFF5FA,#CFE1F1,#DFEBF5,#A8CFD4,#D9DCBD,Sacred Heart plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Sacred Heart performs at a similar level regardless of the pace of the game.
249,Jackson State,Jackson State,-5.0299759341132,-1.10654962621085,-6.13652556032405,-40.6027972938464,-64.0083639357978,269,194,69.3680812141711,109,96,0.470588235294118,0.617647058823529,-0.147058823529412,16,21,16,18,#D3E4F2,#F2F7FB,#DFEBF5,#5681B9,#85B0C5,Jackson State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Jackson State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
250,William & Mary,William & Mary,-1.06595615454624,-5.09290566952892,-6.15886182407516,45.593851240334,-88.7892015617542,191,288,71.9905117790512,15,51,0.366666666666667,0.533333333333333,-0.166666666666667,11,16,15,15,#F5F9FC,#C5DBEE,#DEEBF5,#E86877,#70A6C7,William & Mary plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,William & Mary plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
251,Manhattan,Manhattan,0.25268464415725,-6.57130222885328,-6.31861758469603,29.5088943500541,-35.0862185127746,169,318,68.6768051686179,146,310,0.4,0.333333333333333,0.0666666666666667,12,10,16,14,#FFFDFC,#B5D1E9,#DEEAF5,#FC9D99,#B5C9C1,Manhattan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Manhattan plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
252,Charlotte,Charlotte,-1.72665627605167,-4.66883725112946,-6.39549352718113,20.7551942659102,2.63403629880295,208,278,65.8102752751066,312,259,0.21875,0.53125,-0.3125,7,17,10,22,#F0F5FA,#CADEEF,#DDEAF5,#FFBAAD,#EFE4B9,Charlotte plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Charlotte performs at a similar level regardless of the pace of the game.
253,Valparaiso,Valparaiso,-2.21082989973218,-4.29666851853173,-6.50749841826391,43.8098167049077,-8.10457862282712,218,266,68.5597975231171,153,184,0.34375,0.34375,0,11,11,13,19,#ECF3F9,#CEE1F1,#DDEAF5,#EA6E7B,#E1E0BD,Valparaiso plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Valparaiso performs at a similar level regardless of the pace of the game.
254,Incarnate Word,Incarnate Word,-1.5993534751264,-4.95709796256663,-6.55645143769303,20.3809997032176,-4.96238620308565,203,283,65.8798705498401,309,160,0.21875,0.5,-0.28125,7,16,15,17,#F1F6FB,#C7DCEE,#DCE9F5,#FFBBAE,#E6E2BC,Incarnate Word plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Incarnate Word performs at a similar level regardless of the pace of the game.
255,Marist,Marist,-8.34716535747601,1.62385115475513,-6.72331420272088,16.1678866981645,45.4567210145548,325,129,65.5129202374734,325,330,0.233333333333333,0.366666666666667,-0.133333333333333,7,11,20,10,#B7D2EA,#FFF6EB,#DCE9F4,#FFC9B8,#F7B992,Marist performs at a similar level against both good and bad teams.,Marist plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
256,South Dakota,South Dakota,1.51388006191876,-8.36424860404245,-6.85036854212369,11.2174606107601,-2.09004923272638,134,339,74.5872472394723,3,102,0.233333333333333,0.533333333333333,-0.3,7,16,16,14,#FFF8F0,#A1C5E3,#DBE8F4,#FFD9C4,#EBE5BC,South Dakota performs at a similar level against both good and bad teams.,South Dakota performs at a similar level regardless of the pace of the game.
257,Tennessee State,Tennessee State,-4.59416998194963,-2.26998395720282,-6.86415393915245,18.8365803989532,-40.412237025185,262,226,71.3540540265858,30,242,0.5,0.433333333333333,0.0666666666666667,15,13,14,16,#D7E6F3,#E5EFF7,#DBE8F4,#FFC0B2,#ACC4C1,Tennessee State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tennessee State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
258,Northern Arizona,Northern Arizona,-1.94924200286714,-5.01548386922175,-6.96472587208889,-19.5682047209006,-18.2231974669767,214,285,67.4253570241378,226,194,0.5,0.4,0.1,15,12,14,16,#EEF4FA,#C6DCEE,#DAE8F4,#97C6D2,#D0D7BE,Northern Arizona plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Northern Arizona performs at a similar level regardless of the pace of the game.
259,Texas Southern,Texas Southern,-8.46329961490282,1.42567340361995,-7.03762621128287,-56.6146174866714,-34.8928025710714,328,133,70.8479124401652,47,198,0.379310344827586,0.655172413793103,-0.275862068965517,11,19,12,17,#B6D2E9,#FFF7EE,#DAE8F4,#134FA3,#B5C9C0,Texas Southern plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Texas Southern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
260,Albany,Albany,-2.09086913379414,-5.07769560821294,-7.16856474200708,22.8271790462492,-17.3377208753657,216,286,68.1408730336936,182,362,0.387096774193548,0.612903225806452,-0.225806451612903,12,19,15,16,#EDF3F9,#C6DBEE,#D9E7F4,#FFB3A8,#D2D8BE,Albany plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Albany performs at a similar level regardless of the pace of the game.
261,UC Davis,UC Davis,-8.45086986688038,1.24057867463211,-7.21029119224827,5.20298666525091,16.8422181598821,327,139,68.0908741958158,190,337,0.333333333333333,0.533333333333333,-0.2,10,16,13,17,#B6D2EA,#FFF8F0,#D9E7F4,#FFEDD3,#F1D6AC,UC Davis performs at a similar level against both good and bad teams.,UC Davis performs at a similar level regardless of the pace of the game.
262,Cal State Bakersfield,Cal State Bakersfield,-2.75948715176966,-4.57647948453426,-7.33596663630393,-43.1334799312996,-38.4056695270695,229,275,67.5091807266125,220,8,0.290322580645161,0.580645161290323,-0.290322580645161,9,18,12,19,#E7F0F8,#CBDFF0,#D8E7F3,#4B79B5,#AFC6C1,Cal State Bakersfield plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Cal State Bakersfield plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
263,Presbyterian,Presbyterian,-3.98653288128402,-3.36557081744736,-7.35210369873137,51.2245266000551,-0.43056852764173,251,246,65.9541553775253,306,223,0.4,0.333333333333333,0.0666666666666667,12,10,11,19,#DCE9F5,#D9E7F4,#D8E7F3,#E0566B,#EEE6BC,Presbyterian plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Presbyterian performs at a similar level regardless of the pace of the game.
264,Lehigh,Lehigh,-5.1128332168137,-2.37425678647455,-7.48709000328825,-16.7191827949477,54.0130705517919,271,227,68.2445627705452,179,111,0.535714285714286,0.5,0.0357142857142857,15,14,9,19,#D3E3F2,#E4EEF7,#D8E6F3,#A6CED4,#F8B08A,Lehigh plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Lehigh plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
265,Mercer,Mercer,-6.54431211347281,-1.12106271063966,-7.66537482411247,-7.387214502571,8.66924420188872,302,196,71.4979680303838,23,182,0.483870967741935,0.645161290322581,-0.161290322580645,15,20,12,19,#C6DCEE,#F2F7FB,#D7E6F3,#D7E9DA,#F0DEB4,Mercer performs at a similar level against both good and bad teams.,Mercer performs at a similar level regardless of the pace of the game.
266,Lafayette,Lafayette,-6.70401220794835,-1.10741647029929,-7.81142867824765,34.6615151429941,-32.5194101572266,306,195,67.070237349519,245,227,0.46875,0.625,-0.15625,15,20,12,20,#C5DBEE,#F2F7FB,#D6E5F3,#F58C8E,#B9CBC0,Lafayette plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Lafayette plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
267,Saint Peter's,Saint Peter's,-9.51951870135927,1.68922272570316,-7.83029597565612,36.5271249610399,4.07467137098881,341,124,65.2746433477479,336,333,0.259259259259259,0.518518518518518,-0.259259259259259,7,14,11,16,#ADCCE7,#FFF6EB,#D6E5F3,#F3868A,#EFE2B8,Saint Peter's plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Saint Peter's performs at a similar level regardless of the pace of the game.
268,Missouri State,Missouri State,-6.06649915955984,-1.84466725013709,-7.91116640969693,68.7213296264993,5.94964931085902,293,212,65.1542444889392,339,143,0.2,0.566666666666667,-0.366666666666667,6,17,7,23,#CADEEF,#EAF2F9,#D5E5F3,#B6244E,#F0E1B6,Missouri State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Missouri State performs at a similar level regardless of the pace of the game.
269,Northwestern State,Northwestern State,-5.90743999150659,-2.00454191524224,-7.91198190674883,22.1996032450139,21.3093490288854,287,216,65.2075923023054,338,212,0.433333333333333,0.6,-0.166666666666667,13,18,14,16,#CCDFF0,#E8F1F8,#D5E5F3,#FFB5AA,#F2D1A8,Northwestern State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northwestern State performs at a similar level regardless of the pace of the game.
270,Ball State,Ball State,-2.70482751286363,-5.25804296086613,-7.96287047372977,58.1319045956593,37.1051451786098,225,293,67.614336243706,214,250,0.428571428571429,0.428571428571429,0,12,12,11,17,#E7F0F8,#C4DAED,#D5E5F3,#D2415F,#F5C199,Ball State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Ball State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
