rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,runs_per_game,runs_conceded_per_game,runs_margin,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
250,Howard,Howard,-0.190619049429451,-6.34292156050107,-6.53354060993052,33.8744540012615,1.42698698054884,177,324,68.9034800533675,155,127,0.454545454545455,0.454545454545455,0,15,15,16,17,#FDFDFE,#AACAE6,#D2E3F2,#F3878B,#EFE5BA,Howard plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Howard performs at a similar level regardless of the pace of the game.
251,Texas Southern,Texas Southern,-5.48864199860579,-1.10060717712523,-6.58924917573102,-25.9697008651482,2.11933071762945,283,199,68.9631190321531,150,219,0.46875,0.84375,-0.375,15,27,15,17,#CCDFF0,#F0F5FA,#D2E3F2,#6A97C1,#EFE4B9,Texas Southern plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas Southern performs at a similar level regardless of the pace of the game.
252,Nicholls State,Nicholls State,-3.16000861524758,-3.45387026662522,-6.6138788818728,-10.5233329654694,10.8964859023672,238,255,68.234741941128,209,289,0.387096774193548,0.645161290322581,-0.258064516129032,12,20,17,14,#E1EDF6,#D1E2F1,#D1E3F1,#B6D7D6,#F1D8AE,Nicholls State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nicholls State performs at a similar level regardless of the pace of the game.
253,Ball State,Ball State,-3.08418334393379,-3.63370187752783,-6.71788522146161,-3.95773961471311,36.7399226267601,236,260,67.9919097615784,226,257,0.413793103448276,0.413793103448276,0,12,12,13,16,#E2EDF6,#CEE1F1,#D1E2F1,#E3F0DC,#F7B68F,Ball State performs at a similar level against both good and bad teams.,Ball State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
254,UMBC,UMBC,-1.80530071155332,-4.97734196718445,-6.78264267873777,45.8009266996872,27.2043285941388,213,285,74.1765784914712,5,349,0.433333333333333,0.5,-0.0666666666666667,13,15,10,21,#EEF4FA,#BCD6EB,#D0E2F1,#E35E70,#F5C39B,UMBC plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UMBC plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
255,Kennesaw State,Kennesaw State,-1.27790444945143,-5.57930761000701,-6.85721205945844,38.4246852487239,17.2675324246117,205,310,74.4459614039179,4,210,0.357142857142857,0.571428571428571,-0.214285714285714,10,16,12,16,#F3F7FB,#B4D1E9,#D0E2F1,#ED7781,#F3D0A7,Kennesaw State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Kennesaw State performs at a similar level regardless of the pace of the game.
256,Queens,Queens,-1.39155494772181,-5.48746666943302,-6.87902161715483,-11.7373474138184,10.8668658645238,207,304,73.7441614059168,6,67,0.32258064516129,0.67741935483871,-0.354838709677419,10,21,12,19,#F2F7FB,#B6D1E9,#D0E2F1,#ADD2D5,#F1D8AE,Queens plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Queens performs at a similar level regardless of the pace of the game.
257,Cal State Northridge,Cal State Northridge,-6.67420808138541,-0.206811047084765,-6.88101912847018,-4.05873767951924,-5.27055844529792,303,176,73.3139322488006,12,354,0.46875,0.46875,0,15,15,17,15,#C1D9ED,#FCFDFE,#D0E2F1,#E2EFDC,#E5E1BC,Cal State Northridge performs at a similar level against both good and bad teams.,Cal State Northridge performs at a similar level regardless of the pace of the game.
258,Jacksonville,Jacksonville,-4.45985848334018,-2.54639960044539,-7.00625808378557,-23.6107312019775,-26.1049277031546,266,233,67.2268475709775,271,61,0.633333333333333,0.6,0.0333333333333333,19,18,13,17,#D6E5F3,#DDEAF5,#CFE1F1,#73A1C5,#BDCDC0,Jacksonville plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Jacksonville plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
259,SIU Edwardsville,SIU Edwardsville,-3.7446853746911,-3.27348446935101,-7.01816984404211,7.37586390141956,-12.2176567041008,252,251,67.8674022957456,238,25,0.333333333333333,0.466666666666667,-0.133333333333333,10,14,14,16,#DCE9F5,#D3E4F2,#CFE1F1,#FFE4CC,#D7DBBD,SIU Edwardsville performs at a similar level against both good and bad teams.,SIU Edwardsville performs at a similar level regardless of the pace of the game.
260,Middle Tennessee,Middle Tennessee,-6.57671515797775,-0.577353213768923,-7.15406837174667,-0.574019520538167,-17.4503135044754,300,185,66.9536387469878,285,2,0.258064516129032,0.483870967741935,-0.225806451612903,8,15,12,19,#C2D9ED,#F7FAFC,#CEE0F0,#FBFCDF,#CED6BE,Middle Tennessee performs at a similar level against both good and bad teams.,Middle Tennessee performs at a similar level regardless of the pace of the game.
261,Southern Utah,Southern Utah,-2.30516144078521,-4.88509235700419,-7.19025379778939,-5.18480977855506,-13.002185709053,222,281,70.6477412728611,66,310,0.275862068965517,0.413793103448276,-0.137931034482759,8,12,8,21,#E9F1F8,#BED6EC,#CEE0F0,#DBEBDB,#D6DABE,Southern Utah performs at a similar level against both good and bad teams.,Southern Utah performs at a similar level regardless of the pace of the game.
262,Western Illinois,Western Illinois,-7.4896795710207,0.252767664818149,-7.23691190620255,-36.0572700236222,-32.1997747475286,310,157,66.2274854052039,320,336,0.178571428571429,0.535714285714286,-0.357142857142857,5,15,17,12,#BAD4EB,#FFFDFB,#CDE0F0,#3A6DB0,#B2C7C1,Western Illinois plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Western Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
263,Green Bay,Green Bay,-3.07856376026829,-4.16215023044419,-7.24071399071248,-25.4963325924489,-31.0722246201483,235,267,64.9606929424307,349,194,0.5,0.366666666666667,0.133333333333333,15,11,16,14,#E2EDF6,#C7DCEF,#CDE0F0,#6C99C2,#B4C9C1,Green Bay plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Green Bay plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
264,Central Connecticut,Central Connecticut,-4.44444053029106,-2.80534580224599,-7.24978633253705,-1.55808410181074,23.5621119968945,264,239,67.9171654332328,235,346,0.535714285714286,0.285714285714286,0.25,15,8,18,11,#D6E5F3,#D9E7F4,#CDE0F0,#F4F9DE,#F4C89F,Central Connecticut performs at a similar level against both good and bad teams.,Central Connecticut plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
265,Florida International,Florida International,-3.93870239970682,-3.35150389907876,-7.29020629878558,6.33693280121339,9.82448215247405,256,252,71.3532292445029,45,146,0.3125,0.75,-0.4375,10,24,10,22,#DAE8F4,#D2E3F2,#CDE0F0,#FFE8CF,#F1DAB0,Florida International performs at a similar level against both good and bad teams.,Florida International performs at a similar level regardless of the pace of the game.
266,Grambling,Grambling,-5.74470333250381,-1.54813394674054,-7.29283727924435,-37.7407557778917,-37.0938358381298,290,209,65.5644921948294,339,309,0.363636363636364,0.393939393939394,-0.0303030303030303,12,13,18,15,#CADEEF,#EAF2F9,#CDE0F0,#3166AD,#A9C3C2,Grambling plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Grambling plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
267,San Jose State,San Jose State,-1.87080844066298,-5.55952291901652,-7.4303313596795,-2.1922106746786,-6.23072928395973,216,308,67.0114575580197,281,183,0.225806451612903,0.516129032258065,-0.290322580645161,7,16,8,23,#EDF4FA,#B5D1E9,#CCDFF0,#EFF6DE,#E3E0BD,San Jose State performs at a similar level against both good and bad teams.,San Jose State performs at a similar level regardless of the pace of the game.
268,North Dakota State,North Dakota State,-2.14790810439369,-5.38763890697032,-7.53554701136401,49.0807295190214,12.7601147856466,220,300,66.8748549179971,287,246,0.275862068965517,0.758620689655172,-0.482758620689655,8,22,12,17,#EBF2F9,#B7D2EA,#CBDFF0,#DF5269,#F1D6AC,North Dakota State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,North Dakota State performs at a similar level regardless of the pace of the game.
269,Bucknell,Bucknell,-5.64375547942654,-1.93477087854599,-7.57852635797254,-4.82023951015639,14.6389903459226,286,218,65.9220234139126,326,352,0.303030303030303,0.696969696969697,-0.393939393939394,10,23,14,19,#CBDEF0,#E5EFF7,#CBDFF0,#DDECDB,#F2D3AA,Bucknell performs at a similar level against both good and bad teams.,Bucknell performs at a similar level regardless of the pace of the game.
270,Air Force,Air Force,-0.969141673875827,-6.65393197138175,-7.62307364525757,-10.6042250764361,69.166356661806,196,328,63.8420703824627,357,361,0.290322580645161,0.548387096774194,-0.258064516129032,9,17,9,22,#F6F9FC,#A6C8E5,#CBDEF0,#B5D6D6,#FE926E,Air Force plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Air Force plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
271,Georgia Southern,Georgia Southern,-2.40824938408583,-5.33713803754209,-7.74538742162792,66.2248155374837,35.7001520274807,224,297,70.1436714803953,84,15,0.272727272727273,0.454545454545455,-0.181818181818182,9,15,9,24,#E8F1F8,#B8D3EA,#CADEEF,#B01E4B,#F7B890,Georgia Southern plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Georgia Southern plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
272,Old Dominion,Old Dominion,-5.8320411145334,-1.92025848770316,-7.75229960223656,2.84961248476762,6.09445924091613,292,217,71.0850530461754,50,168,0.387096774193548,0.516129032258065,-0.129032258064516,12,16,6,25,#C9DDEF,#E5EFF7,#CADEEF,#FFF4D8,#F0DEB4,Old Dominion performs at a similar level against both good and bad teams.,Old Dominion performs at a similar level regardless of the pace of the game.
273,UTSA,UTSA,-0.583859751845693,-7.17903792627603,-7.76289767812172,90.7461627345046,25.0907511319904,186,337,71.4346120988806,41,224,0.387096774193548,0.258064516129032,0.129032258064516,12,8,10,21,#F9FBFD,#9FC4E3,#CADEEF,#93003A,#F4C59D,UTSA plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UTSA plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
274,Niagara,Niagara,-3.4650547174043,-4.30406042825466,-7.76911514565896,65.5833558298986,-30.3362187141497,246,272,68.3654076438242,202,362,0.290322580645161,0.451612903225806,-0.161290322580645,9,14,15,16,#DFEBF5,#C5DBEE,#CADEEF,#B2204C,#B5C9C0,Niagara plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Niagara plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
